log_p_x
-26.67423686877673
-18.458898985911112
-22.455795137907792
-21.413406398089755
-22.86465012675476
-17.21581988236482
-22.043575416771084
-18.776986557399482
-22.827179624072556
-21.095422606948354
-22.255991453528488
-22.551080113898408
-22.82308224234888
-25.280514127179046
-17.678571836153125
-16.868871082841675
-31.956102927441243
-20.85989622137638
-19.46701405025737
-18.161902987825886
-15.824446021903514
-27.444878548433095
-26.540259570076003
-24.977268750168037
-19.94428072017938
-26.031174992481596
-18.16977652428066
-16.04693226647732
-19.95149228638487
-15.657262750223335
-26.7362523597782
-18.452554360090375
-20.13771001513871
-25.191708624358014
-17.53127720538919
-21.837724341108355
-24.525522227312948
-19.291966272855746
-24.567737950133953
-20.191382006232764
-13.76885839546899
-22.945340178870545
-18.60142092522151
-19.27067937613417
-17.75089937622444
-23.508606840345102
-20.018330534430397
-26.284813409441213
-26.848161198753672
-18.042966048990642
-16.76660512324751
-22.614296715265418
-24.977661407013542
-21.805998210386726
-18.558771393135427
-20.078287992421444
-19.82440068822818
-16.493676001986223
-28.292144309550764
-20.369241747227676
-20.562877890296164
-17.861959615073886
-23.3994841806199
-25.466739055670637
-20.145385827252632
-25.88843227247728
-21.87173195821626
-16.4962596957282
-20.57079351183151
-20.671113705511637
-23.181473849960355
-18.355674800362216
-16.66774619805951
-18.57734085451193
-20.249124017057703
-21.28611765010283
-24.526824455939234
-19.266191553505124
-23.416616607624746
-16.547303595779617
-15.990149015212934
-17.677195992261616
-17.02641278521135
-21.699488663280114
-25.197206729035706
-22.6177511926984
-24.50019914654304
-19.535539549316532
-15.02319148128726
-22.139021181895153
-20.166656364177886
-22.300016111271027
-16.56041555258031
-22.819186270562895
-27.0568489975864
-26.0546725185163
-18.100541662395855
-18.386517863847367
-16.1540641621087
-19.371642756554333
-22.16419164070205
-24.886443643591043
-21.558693436611264
-18.22558258973308
-18.02012152584944
-22.68881796156233
-19.175077839642846
-24.491344263605335
-18.02172770407708
-15.314153379882914
-23.932065301344565
-22.361361051111892
-14.329677484006572
-21.713650439435906
-20.752834472193733
-21.958585731656925
-19.1388183988876
-18.435780181449438
-27.75945515344757
-26.003813585635257
-21.127731279201942
-13.363868508591525
-18.722153580913584
-23.2782515231523
-20.777428938758135
-27.108814978276307
-16.32135317628725
-19.372034956173398
-23.022107640497495
-16.94839436325485
-16.845191634500992
-17.61369805621398
-23.993322432397072
-31.463015797038274
-18.193628094151713
-20.43811674173969
-25.860481828607462
-21.505905547873255
-20.948471075613426
-16.61232442262495
-21.168312699088165
-22.872875281623337
-24.322682573888407
-21.595536375287175
-24.93831608237638
-26.146214217983115
-20.303421951586387
-28.825510414010424
-18.02280562887303
-21.49961815292829
-17.228041089539218
-20.546408821214236
-22.281472833178356
-24.575693564054333
-22.55574763258045
-26.802684460742398
-32.352503385616394
-22.63382872422836
-18.63012300755163
-13.616738711177106
-22.839688234991613
-20.309750419636153
-24.087200898498423
-23.492418642757634
-21.103159576823945
-19.252012676123357
-17.990013686362637
-27.80586364480297
-20.00857164386686
-20.8258295846208
-14.86345027672512
-17.902707629945226
-21.222877436498568
-21.826195880163574
-24.329818208934924
-20.316306021321363
-20.59728286288447
-25.493993467773436
-25.028243314701605
-21.41165685006014
-21.238243598058958
-21.290917542222335
-25.094833340130037
-14.737748409158241
-16.335287618106822
-20.39799462930005
-18.400319501833664
-16.27273897415155
-20.712899527260234
-19.71156542270436
-21.892685392245674
-25.4021042785686
-21.32978488445845
-18.25048577180842
-22.04908585901292
-17.1217123560357
-17.07313450636694
