log_p_x
-34.45677638946647
-31.505905145036877
-14.479630648478553
-19.17448480240283
-24.871028158610493
-15.587750586571387
-26.73910937580432
-22.276035219505218
-15.013276316066005
-22.077307619956535
-27.890869740906517
-16.629818464112205
-20.932832801354323
-20.916290481400786
-20.663855970369383
-18.6408049336844
-19.42110672227323
-17.370444072396864
-22.117988109691197
-20.978762339179198
-19.037385204973447
-15.900879449227656
-34.219379671404646
-22.169425344912586
-19.692813108319804
-31.639618880213895
-18.205823988928174
-17.855874029834524
-21.305534665260204
-21.257968924857376
-17.740662230362393
-24.02627471951258
-20.70959976132967
-13.58844514270921
-19.31927150231386
-14.554201202029034
-23.44717752019514
-20.62811801395193
-17.506342795993316
-38.575969157785956
-16.243654837082634
-20.821705304928354
-28.1730389539851
-17.620897480306855
-23.499406566885703
-30.765400973708232
-22.251413117286077
-32.12648598946046
-22.48931242056458
-18.416957046592607
-20.668486606246567
-14.592085580765948
-24.083160928601224
-23.640920032039496
-20.343822557677818
-20.86393648801083
-18.186863171600606
-16.659336498293726
-16.505170797430708
-17.804513347063
-20.27862125305648
-17.329819821775466
-18.376928297461046
-26.24702309102399
-23.43634480903586
-24.56493894623997
-19.084466938807296
-26.171623637588745
-19.495792739525662
-25.410691733745047
-18.92899327085172
-22.30006203481424
-18.10566320965917
-19.298668664282665
-18.68421259678817
-17.595310778489477
-15.172724175546946
-23.693887785916445
-19.730629101814756
-16.855139649956733
-20.59986912839782
-21.7366059042468
-20.67862209259399
-14.736879479105621
-19.197219067552666
-22.537920477373177
-22.95797901599805
-17.8961623617035
-26.944117419173246
-21.104129981905636
-19.266046270483926
-17.843675751788428
-27.18845196676778
-25.293940787662372
-23.054311112353943
-21.99649818732368
-23.318601269541503
-21.724734317360358
-30.52244349823288
-14.667248000448813
-21.096479557932653
-28.52929909635852
-17.222836521427123
-20.51747853540877
-27.672278385900576
-17.46845255163409
-35.450182735839824
-16.62631808248821
-18.003145269756892
-19.47949692694459
-18.423975623094844
-27.96425147514607
-16.366385161295334
-28.588846166939483
-21.18441741724346
-15.902201064931578
-18.9132079691133
-20.362913041276478
-23.157848946690876
-22.032496602910577
-30.093744141341134
-22.832868338997336
-17.153866491247754
-21.2710282115019
-17.501336834321172
-16.511146527350945
-17.416220149846282
-21.258816413855094
-21.334941088478004
-19.32141945338565
-18.466099711363682
-19.720131045017972
-17.146623166253256
-13.976807783769175
-15.332234601670526
-27.192849042796766
-29.718601564784507
-27.6768327121623
-24.271333598055264
-29.6525210349687
-19.74351782753967
-19.153673774363405
-18.71061361153472
-30.038189626063698
-21.652264553474147
-24.58131456620542
-18.29994308816547
-20.756328487098507
-19.35732392606074
-19.6116059639128
-16.55340776121428
-25.482570252147696
-19.20810629554994
-28.162345574097913
-31.597955986953345
-23.96576228834536
-22.48915101962308
-18.519714295949903
-21.76228214345339
-22.681894045963304
-18.935198565352685
-19.230013669788825
-19.649539305645156
-21.070657042393293
-23.763300801226194
-15.19193043259797
-22.211857405151484
-30.69528722896638
-20.446591454400455
-22.163755350098054
-22.97376125177601
-29.67686649219032
-21.900258013080965
-23.54590561302568
-20.220524313572035
-25.53074286388243
-24.433033085114488
-18.275248795902087
-18.512314307641063
-17.296953711482864
-27.449098149334972
-20.886991553323206
-27.814297677374064
-15.735296362905682
-21.775403371866776
-17.127247561482307
-17.50185982904196
-23.87155337401716
-27.247753113215452
-18.712829098269168
-22.90129268897978
-16.341720937551166
-32.25340735281731
-23.262337034083046
-18.163301105448074
-14.254162856539365
-17.583787000965188
-21.165779544819827
-22.069764530715187
-17.564627000000733
-40.21861316920921
-24.74470327855144
-19.754224230883427
-24.824801690612787
-18.177356702444307
-18.153845867397095
-18.07673817793468
-17.887558956719097
-19.859105980585564
-26.653932687912942
-24.741296138009012
-23.98238758585702
-23.592427801445915
-22.29586205086435
-17.973812385880713
-29.013377743954948
-15.375887732215325
-23.987869377151178
-17.386846155718068
-28.116137460625247
-15.311258172598153
-14.577698613377656
-20.44624510155735
-23.80893383032484
-24.05800799842246
-18.689670043749068
-29.645864181786273
-14.982997637584916
-23.234129000600987
-15.205769580173058
-22.708960540680472
-25.651246454094633
-25.08047768536712
-18.372335419478127
-16.42697575506348
-20.29350379723067
-12.538274384888574
-19.785968753064136
-25.79116500476819
-29.29197430142733
-23.27819090181511
-27.718300512225298
-14.982078034378231
-16.855587557395893
-23.301740938269006
-30.84898485204539
-27.106054761770856
-20.626697122178335
-25.06524574989063
-27.035817826272016
-26.3636385466571
-20.187676060590782
-29.189127617498244
-23.516551470870645
-22.42583220559068
-26.453783968294687
-19.96712744761613
-19.005254507971532
-15.90604989770936
-23.162193541616638
-21.37445036894483
-16.807193037350018
-19.129069704104545
-28.27956664078232
-19.69769671051359
-19.211923614657636
-22.42378048879109
-16.46896961611521
-18.272636374481067
-18.82117942143299
-17.212542637288443
-34.62495087486494
-19.172383811440056
-17.140765536689237
-23.993861175334075
-16.498091541331057
-22.27448424420492
-19.36329826057008
-15.770894393393007
-20.623330204273778
-26.048066472478688
-16.580193676897114
-19.322411331309105
-20.56792585497626
-23.200507414839493
-25.305361983775796
-19.356162802277858
-26.476299030437502
-25.04220151964951
-15.35334217177005
-21.355334093616296
-20.41586580315674
-48.00876289006087
-24.08191136845857
-21.93801013725382
-31.451104157650278
-23.731157608678103
-21.727540554253434
-16.82366918097155
-19.808418458971246
-27.973830272625314
-18.190685769732113
-26.16523748531737
-24.350842404879337
-22.401463695955528
-20.67396329262224
-18.181347449264564
-16.87228172447994
-18.84797943839404
-19.68390077227771
-26.65638141730451
-34.74726221527232
-18.97627826020097
-28.831040599856188
-21.348825761963226
-20.64821430303666
-18.77797197612986
-15.239118396809372
-16.515249156051397
-27.949520734500283
-14.709859805843292
-15.450280160104198
-22.842340831566432
-19.32980661880279
-21.054311790629193
-20.886006099008142
-18.346991014847394
-22.050038677815362
-20.930499778273013
-16.464240376590677
-18.384803669317282
-20.094899536481666
-17.781613016091377
-17.180970235389182
-22.796613756736242
-24.96415211019103
-24.950901040858355
-22.513721126145413
-18.605558738268115
-15.805026956579097
-28.312559049252904
-21.12422911884629
-20.65832369725878
-21.89784917445295
-35.38782288413029
-22.720993060740177
-15.895461973147524
-27.388549646880826
-21.760991227718534
-16.522826243603355
-23.607433040015202
-18.736686337592165
-28.638954115123326
-23.158754294635862
-27.908875947349593
-28.512018278021884
-26.062852232410776
-20.814444601344952
-29.574563874702527
-28.866137034323323
-22.729469975399837
-15.686413131407326
-19.349479251889314
-33.874645286735785
-22.960896536824293
-14.458739444709027
-14.764910038252282
-17.19493634993043
-16.751729846608434
-26.405447636806933
-22.025593400935534
-19.693367817225244
-25.81390975760786
-20.14120394042356
-19.60745609932322
-24.886249887307144
-24.98376724723675
-27.265094170410208
-22.125700725035962
-17.899725292609666
-18.53839907071186
-21.170617335814153
-21.174394492669713
-26.24558184110849
-22.108416007358336
-19.008252786534563
-16.402868483643395
-20.53895582988502
-18.09032395386355
-16.12802493482102
-16.937264254096775
-18.01455360194818
-15.259614707155968
-17.76945629850981
-19.91787342719269
-22.575783976479634
-20.851958987236003
-31.584656669516335
-38.708797136787204
-18.276788795696405
-19.826318375263355
-19.583439838190507
-13.291228796074652
-20.998593867825512
-24.099693449302336
-17.4473991737488
-17.99257756445352
-28.297702531875736
-24.293627518367927
-20.649143634215093
-15.520278362815997
-28.22222664025808
-18.768407717926955
-18.738403468773416
-26.305588004899022
-29.41351212459047
-16.62699116770138
-17.275994780881142
-21.423425150412683
-26.325140378703395
-17.142513331836653
-16.174906526490236
-28.27543674481352
-19.363016515477916
-21.911335214238385
-16.47350103645527
-30.943450630220227
-23.339567300296906
-25.13966402547112
-17.35079280004841
-17.034869632586634
-14.14030151254425
-27.1891086689187
-35.09405653529327
-14.707190884745442
-18.975405143860332
-19.03428396566609
-20.009693349009623
-20.59326040173255
-23.08292954871912
-19.439134196583723
-25.92656285995607
-25.1985545073536
-29.27315040687951
-17.338095044821053
-23.075254479591834
-23.963930880645
-22.884943725408938
-22.238843080478482
-21.30345252626605
-15.857244103602564
-23.30198370237224
-23.06220634792907
-16.681874581222345
-22.789351330528227
-21.597454323649494
-21.902016872081827
-30.255782847977905
-15.362389733513997
-27.748066103197345
-26.851226834541308
-39.37769680414541
-17.73215864861791
-24.560191706048954
-20.205278422400454
-22.02227434801151
-19.319898445715666
-23.006901240657278
-26.487581100244988
-24.01964222454376
-17.722275737785907
-27.597131496224087
-24.60139397775916
-19.423876541274108
-21.02808693000204
-21.592974328080473
-15.824044126009438
-26.627575870379523
-23.383791037466324
-19.748854090167406
-21.664954216464032
-20.30721780068294
-31.206853747031303
-20.047250248188835
-16.787481095663104
-27.48775908797434
-31.857423986815007
-20.86477971626556
-18.27819182410429
-19.319045317799002
-20.111137312555144
-23.842638269168106
-21.75198145034478
-23.1335379984981
-34.469004052791774
-21.367103169355715
-21.02546301353074
-19.325591439351054
-15.749094758355422
-17.985027618036153
-36.06996013228904
-20.324829347509223
-21.8217795279897
-25.45652138784174
-32.252663382716776
-20.651216144059262
-25.36727102113951
-24.792438900718892
-16.99390892584521
-27.65383725193474
-19.57389604923596
-17.681563221612194
-20.405064512303277
-24.983835866441048
-19.996547038041548
-22.894510557219263
-18.551900570349478
-18.174576048631998
-24.795054261414606
-23.581502142743098
-26.168493247011895
-21.599472961083034
-38.71212729031376
-23.614747672025388
